32	219	1
32	220	2
32	226	3
32	230	2
33	34	11
33	35	22
33	37	8
33	38	8
33	39	17
33	40	1
33	43	4
33	45	1
33	47	8
33	48	5
33	49	5
33	50	2
33	51	1
33	53	1
33	54	6
33	55	31
33	56	9
33	57	5
33	58	1
33	62	19
33	63	5
33	65	10
33	66	40
33	68	1
33	69	1
33	70	31
33	71	9
33	72	4
33	73	4
33	74	20
33	75	24
33	76	3
33	77	3
33	78	3
33	81	1
33	85	11
33	87	4
33	88	5
33	90	4
33	91	4
33	92	7
33	93	4
33	94	1
33	99	3
33	101	2
33	102	2
33	103	1
33	104	1
33	106	1
33	110	2
33	111	9
33	112	2
33	113	2
33	114	1
33	116	4
33	117	5
33	120	3
33	121	3
33	122	3
33	123	8
33	127	6
33	128	1
33	130	1
33	131	2
33	132	2
33	133	10
33	135	12
33	137	4
33	138	1
33	139	1
33	140	1
33	141	1
33	143	2
33	144	5
33	145	6
33	146	2
33	147	29
33	149	1
33	152	1
33	153	2
33	155	18
33	156	1
33	160	5
33	162	3
33	163	50
33	165	1
33	166	4
33	167	4
33	171	3
33	172	5
33	173	3
33	174	5
33	175	1
33	177	1
33	178	3
33	181	10
33	182	3
33	183	3
33	184	4
33	185	1
33	186	6
33	187	7
33	188	5
33	189	1
33	190	14
33	191	4
33	192	5
33	193	4
33	194	12
33	199	3
33	200	6
33	206	4
33	208	21
33	209	3
33	210	3
33	211	12
33	212	1
33	215	2
33	216	3
33	217	2
33	219	12
